   0.68949E+02	  0.58280E+02	  0.39421E+02	  0.69648E+02	  0.22304E+02	  0.24036E+02	  0.39193E+02	  0.47730E+02	  0.46429E+02	  0.48187E+02	  0.18159E+02	  0.50000E+02	  0.39354E+00	  0.38987E+04	  0.47365E+04	  0.10323E+02	  0.26935E+02	  0.43934E+02	  0.28647E+04	  0.71551E+02	  0.12044E+03	  0.20976E+00	  0.76708E+02	  0.50372E+02	  0.27929E+04	  0.24927E+02	  0.50517E+02	  0.32851E+04	  0.23209E+02	  0.63408E+02	  0.23570E+03	  0.35633E+03	  0.91707E+02	  0.78838E+02	  0.31478E+02	  0.78481E+01	  0.26476E+02	  0.60849E+01	  0.15867E+02	  0.13923E+01	  0.32391E+02	  0.12847E+02	  0.24700E+02	  0.44509E+00	  0.15119E+02	  0.19852E+01	  0.42033E+01	  0.18592E+01	 -0.41038E-01	  0.84115E+00	  0.45037E-01	  0.50868E+02	  0.40546E+02	C00000000000000000000
   0.68949E+02	  0.58280E+02	  0.39421E+02	  0.69293E+02	  0.23101E+02	  0.23967E+02	  0.38924E+02	  0.47772E+02	  0.45967E+02	  0.48557E+02	  0.18098E+02	  0.50000E+02	  0.39354E+00	  0.38987E+04	  0.47365E+04	  0.10270E+02	  0.26927E+02	  0.43898E+02	  0.28765E+04	  0.72052E+02	  0.12044E+03	  0.21032E+00	  0.76764E+02	  0.50280E+02	  0.28056E+04	  0.24753E+02	  0.50535E+02	  0.32937E+04	  0.23216E+02	  0.63156E+02	  0.23439E+03	  0.35824E+03	  0.91538E+02	  0.79072E+02	  0.31478E+02	  0.78481E+01	  0.26476E+02	  0.60849E+01	  0.15867E+02	  0.13923E+01	  0.32391E+02	  0.12847E+02	  0.24700E+02	  0.44509E+00	  0.15119E+02	  0.19852E+01	  0.42033E+01	  0.18592E+01	 -0.41038E-01	  0.84115E+00	  0.45037E-01	  0.50868E+02	  0.40546E+02	C00000000000000000000
   0.69094E+02	  0.59127E+02	  0.37339E+02	  0.68851E+02	  0.23655E+02	  0.24012E+02	  0.38631E+02	  0.47589E+02	  0.45531E+02	  0.48680E+02	  0.18304E+02	  0.50000E+02	  0.37238E+00	  0.39071E+04	  0.48072E+04	  0.10203E+02	  0.26920E+02	  0.43879E+02	  0.28859E+04	  0.72601E+02	  0.12043E+03	  0.21184E+00	  0.76753E+02	  0.50180E+02	  0.28156E+04	  0.24555E+02	  0.50456E+02	  0.33011E+04	  0.23114E+02	  0.63021E+02	  0.23280E+03	  0.35977E+03	  0.91462E+02	  0.79034E+02	  0.31841E+02	  0.78374E+01	  0.26677E+02	  0.61765E+01	  0.15517E+02	  0.13755E+01	  0.33037E+02	  0.12813E+02	  0.25098E+02	  0.44827E+00	  0.14615E+02	  0.19470E+01	  0.38921E+01	  0.17006E+01	 -0.41038E-01	  0.84115E+00	  0.45037E-01	  0.50868E+02	  0.40546E+02	C00000000000000000000
   0.69094E+02	  0.59127E+02	  0.37339E+02	  0.68349E+02	  0.24130E+02	  0.23954E+02	  0.38472E+02	  0.47377E+02	  0.45104E+02	  0.48746E+02	  0.18568E+02	  0.50000E+02	  0.37238E+00	  0.39071E+04	  0.48072E+04	  0.10127E+02	  0.26918E+02	  0.43855E+02	  0.28922E+04	  0.73172E+02	  0.12041E+03	  0.21231E+00	  0.76579E+02	  0.50127E+02	  0.28222E+04	  0.24435E+02	  0.50364E+02	  0.33054E+04	  0.22995E+02	  0.62923E+02	  0.23113E+03	  0.36108E+03	  0.91425E+02	  0.78818E+02	  0.31841E+02	  0.78374E+01	  0.26677E+02	  0.61765E+01	  0.15517E+02	  0.13755E+01	  0.33037E+02	  0.12813E+02	  0.25098E+02	  0.44827E+00	  0.14615E+02	  0.19470E+01	  0.38921E+01	  0.17006E+01	 -0.41038E-01	  0.84115E+00	  0.45037E-01	  0.50868E+02	  0.40546E+02	C00000000000000000000
   0.69046E+02	  0.59816E+02	  0.34426E+02	  0.67809E+02	  0.24570E+02	  0.22785E+02	  0.38444E+02	  0.47248E+02	  0.44671E+02	  0.48532E+02	  0.18762E+02	  0.50000E+02	  0.34276E+00	  0.39043E+04	  0.48648E+04	  0.10045E+02	  0.26916E+02	  0.43796E+02	  0.28959E+04	  0.73745E+02	  0.12039E+03	  0.20231E+00	  0.76294E+02	  0.50117E+02	  0.28262E+04	  0.24397E+02	  0.50308E+02	  0.33070E+04	  0.22913E+02	  0.62809E+02	  0.22959E+03	  0.36220E+03	  0.91469E+02	  0.78552E+02	  0.32098E+02	  0.78131E+01	  0.26792E+02	  0.62219E+01	  0.15307E+02	  0.13647E+01	  0.33399E+02	  0.12754E+02	  0.25237E+02	  0.42483E+00	  0.14273E+02	  0.19312E+01	  0.38519E+01	  0.16801E+01	 -0.41038E-01	  0.84115E+00	  0.45037E-01	  0.50868E+02	  0.40546E+02	C00000000000000000000
   0.69046E+02	  0.59816E+02	  0.34426E+02	  0.67247E+02	  0.24962E+02	  0.22746E+02	  0.38513E+02	  0.47230E+02	  0.45480E+02	  0.48344E+02	  0.18847E+02	  0.50000E+02	  0.34276E+00	  0.39043E+04	  0.48648E+04	  0.99596E+01	  0.26916E+02	  0.43736E+02	  0.28980E+04	  0.74306E+02	  0.12038E+03	  0.20263E+00	  0.75984E+02	  0.50140E+02	  0.28285E+04	  0.24423E+02	  0.50301E+02	  0.33070E+04	  0.22881E+02	  0.62701E+02	  0.23242E+03	  0.36304E+03	  0.91540E+02	  0.78340E+02	  0.32098E+02	  0.78131E+01	  0.26792E+02	  0.62219E+01	  0.15307E+02	  0.13647E+01	  0.33399E+02	  0.12754E+02	  0.25237E+02	  0.42483E+00	  0.14273E+02	  0.19312E+01	  0.38519E+01	  0.16801E+01	 -0.44335E-01	  0.71718E+00	  0.34397E-01	  0.50489E+02	  0.40951E+02	C00000000000000000000
   0.69169E+02	  0.60356E+02	  0.32202E+02	  0.66658E+02	  0.25311E+02	  0.21267E+02	  0.38594E+02	  0.47282E+02	  0.45525E+02	  0.48188E+02	  0.18861E+02	  0.50000E+02	  0.32016E+00	  0.39115E+04	  0.49100E+04	  0.98700E+01	  0.26912E+02	  0.43657E+02	  0.28993E+04	  0.74860E+02	  0.12037E+03	  0.18923E+00	  0.75740E+02	  0.50168E+02	  0.28301E+04	  0.24463E+02	  0.50323E+02	  0.33063E+04	  0.22880E+02	  0.62610E+02	  0.23355E+03	  0.36362E+03	  0.91597E+02	  0.78196E+02	  0.32255E+02	  0.78072E+01	  0.26828E+02	  0.62516E+01	  0.15166E+02	  0.13561E+01	  0.33707E+02	  0.12740E+02	  0.25323E+02	  0.41545E+00	  0.13977E+02	  0.19155E+01	  0.38121E+01	  0.16604E+01	 -0.44335E-01	  0.71718E+00	  0.34397E-01	  0.50489E+02	  0.40951E+02	C00000000000000000000
   0.69169E+02	  0.60356E+02	  0.32202E+02	  0.66043E+02	  0.25570E+02	  0.21254E+02	  0.38660E+02	  0.47346E+02	  0.45598E+02	  0.48009E+02	  0.18868E+02	  0.50000E+02	  0.32016E+00	  0.39115E+04	  0.49100E+04	  0.97764E+01	  0.26910E+02	  0.43586E+02	  0.28995E+04	  0.75406E+02	  0.12036E+03	  0.18934E+00	  0.75571E+02	  0.50190E+02	  0.28304E+04	  0.24499E+02	  0.50351E+02	  0.33048E+04	  0.22882E+02	  0.62540E+02	  0.23439E+03	  0.36391E+03	  0.91660E+02	  0.78102E+02	  0.32255E+02	  0.78072E+01	  0.26828E+02	  0.62516E+01	  0.15166E+02	  0.13561E+01	  0.33707E+02	  0.12740E+02	  0.25323E+02	  0.41545E+00	  0.13977E+02	  0.19155E+01	  0.38121E+01	  0.16604E+01	 -0.44335E-01	  0.71718E+00	  0.34397E-01	  0.50489E+02	  0.40951E+02	C00000000000000000000
   0.69343E+02	  0.60827E+02	  0.30722E+02	  0.65394E+02	  0.25727E+02	  0.20342E+02	  0.38703E+02	  0.47402E+02	  0.45685E+02	  0.47908E+02	  0.18890E+02	  0.50000E+02	  0.30512E+00	  0.39216E+04	  0.49493E+04	  0.96779E+01	  0.26906E+02	  0.43513E+02	  0.28987E+04	  0.75951E+02	  0.12036E+03	  0.18081E+00	  0.75477E+02	  0.50205E+02	  0.28298E+04	  0.24523E+02	  0.50375E+02	  0.33029E+04	  0.22877E+02	  0.62499E+02	  0.23508E+03	  0.36395E+03	  0.91706E+02	  0.78016E+02	  0.32347E+02	  0.78298E+01	  0.26820E+02	  0.62760E+01	  0.15103E+02	  0.13504E+01	  0.33953E+02	  0.12756E+02	  0.25377E+02	  0.41940E+00	  0.13791E+02	  0.18994E+01	  0.37340E+01	  0.16188E+01	 -0.44335E-01	  0.71718E+00	  0.34397E-01	  0.50489E+02	  0.40951E+02	C00000000000000000000
   0.69343E+02	  0.60827E+02	  0.30722E+02	  0.64717E+02	  0.25790E+02	  0.20351E+02	  0.38742E+02	  0.47441E+02	  0.45785E+02	  0.47735E+02	  0.18938E+02	  0.50000E+02	  0.30512E+00	  0.39216E+04	  0.49493E+04	  0.95748E+01	  0.26903E+02	  0.43443E+02	  0.28963E+04	  0.76492E+02	  0.12036E+03	  0.18073E+00	  0.75425E+02	  0.50218E+02	  0.28274E+04	  0.24547E+02	  0.50392E+02	  0.32997E+04	  0.22862E+02	  0.62491E+02	  0.23562E+03	  0.36375E+03	  0.91763E+02	  0.77925E+02	  0.32347E+02	  0.78298E+01	  0.26820E+02	  0.62760E+01	  0.15103E+02	  0.13504E+01	  0.33953E+02	  0.12756E+02	  0.25377E+02	  0.41940E+00	  0.13791E+02	  0.18994E+01	  0.37340E+01	  0.16188E+01	 -0.44335E-01	  0.71718E+00	  0.34397E-01	  0.50489E+02	  0.40951E+02	C00000000000000000000
   0.69528E+02	  0.61212E+02	  0.29728E+02	  0.64010E+02	  0.25744E+02	  0.19831E+02	  0.38790E+02	  0.47464E+02	  0.43385E+02	  0.47590E+02	  0.19017E+02	  0.50000E+02	  0.29501E+00	  0.39323E+04	  0.49814E+04	  0.94673E+01	  0.26899E+02	  0.43372E+02	  0.28924E+04	  0.77028E+02	  0.12036E+03	  0.17552E+00	  0.75406E+02	  0.50234E+02	  0.28235E+04	  0.24578E+02	  0.50402E+02	  0.32955E+04	  0.22836E+02	  0.62443E+02	  0.22750E+03	  0.36333E+03	  0.91823E+02	  0.77814E+02	  0.32373E+02	  0.78688E+01	  0.26756E+02	  0.63139E+01	  0.15127E+02	  0.13480E+01	  0.34077E+02	  0.12788E+02	  0.25344E+02	  0.43009E+00	  0.13749E+02	  0.18891E+01	  0.36832E+01	  0.15895E+01	 -0.44313E-01	  0.71393E+00	  0.37871E-01	  0.50381E+02	  0.41081E+02	C00000000000000000000
   0.69528E+02	  0.61212E+02	  0.29728E+02	  0.63284E+02	  0.25620E+02	  0.19860E+02	  0.38861E+02	  0.47500E+02	  0.42531E+02	  0.47364E+02	  0.19096E+02	  0.50000E+02	  0.29501E+00	  0.39323E+04	  0.49814E+04	  0.93567E+01	  0.26896E+02	  0.43298E+02	  0.28867E+04	  0.77551E+02	  0.12035E+03	  0.17528E+00	  0.75402E+02	  0.50259E+02	  0.28176E+04	  0.24626E+02	  0.50418E+02	  0.32895E+04	  0.22812E+02	  0.62357E+02	  0.22282E+03	  0.36269E+03	  0.91904E+02	  0.77690E+02	  0.32373E+02	  0.78688E+01	  0.26756E+02	  0.63139E+01	  0.15127E+02	  0.13480E+01	  0.34077E+02	  0.12788E+02	  0.25344E+02	  0.43009E+00	  0.13749E+02	  0.18891E+01	  0.36832E+01	  0.15895E+01	 -0.44313E-01	  0.71393E+00	  0.37871E-01	  0.50381E+02	  0.41081E+02	C00000000000000000000
   0.69638E+02	  0.61490E+02	  0.29307E+02	  0.62544E+02	  0.25403E+02	  0.19571E+02	  0.38957E+02	  0.47566E+02	  0.41644E+02	  0.47119E+02	  0.19150E+02	  0.50000E+02	  0.29073E+00	  0.39387E+04	  0.50046E+04	  0.92440E+01	  0.26893E+02	  0.43221E+02	  0.28794E+04	  0.78058E+02	  0.12035E+03	  0.17193E+00	  0.75425E+02	  0.50291E+02	  0.28102E+04	  0.24693E+02	  0.50446E+02	  0.32824E+04	  0.22799E+02	  0.62271E+02	  0.21854E+03	  0.36183E+03	  0.91998E+02	  0.77574E+02	  0.32328E+02	  0.79224E+01	  0.26621E+02	  0.63639E+01	  0.15238E+02	  0.13492E+01	  0.34080E+02	  0.12843E+02	  0.25205E+02	  0.44963E+00	  0.13838E+02	  0.18856E+01	  0.36696E+01	  0.15785E+01	 -0.44313E-01	  0.71393E+00	  0.37871E-01	  0.50381E+02	  0.41081E+02	C00000000000000000000
   0.69638E+02	  0.61490E+02	  0.29307E+02	  0.61796E+02	  0.25116E+02	  0.19619E+02	  0.39069E+02	  0.47654E+02	  0.40761E+02	  0.46836E+02	  0.19184E+02	  0.50000E+02	  0.29073E+00	  0.39387E+04	  0.50046E+04	  0.91301E+01	  0.26891E+02	  0.43137E+02	  0.28707E+04	  0.78543E+02	  0.12035E+03	  0.17153E+00	  0.75487E+02	  0.50329E+02	  0.28012E+04	  0.24772E+02	  0.50484E+02	  0.32740E+04	  0.22795E+02	  0.62192E+02	  0.21425E+03	  0.36073E+03	  0.92107E+02	  0.77479E+02	  0.32328E+02	  0.79224E+01	  0.26621E+02	  0.63639E+01	  0.15238E+02	  0.13492E+01	  0.34080E+02	  0.12843E+02	  0.25205E+02	  0.44963E+00	  0.13838E+02	  0.18856E+01	  0.36696E+01	  0.15785E+01	 -0.44313E-01	  0.71393E+00	  0.37871E-01	  0.50381E+02	  0.41081E+02	C00000000000000000000
   0.69675E+02	  0.61656E+02	  0.29573E+02	  0.61046E+02	  0.24734E+02	  0.19670E+02	  0.39190E+02	  0.47757E+02	  0.39886E+02	  0.46532E+02	  0.19204E+02	  0.50000E+02	  0.29343E+00	  0.39409E+04	  0.50185E+04	  0.90157E+01	  0.26887E+02	  0.43056E+02	  0.28608E+04	  0.79004E+02	  0.12034E+03	  0.17100E+00	  0.75596E+02	  0.50370E+02	  0.27910E+04	  0.24861E+02	  0.50529E+02	  0.32648E+04	  0.22797E+02	  0.62128E+02	  0.20991E+03	  0.35939E+03	  0.92226E+02	  0.77405E+02	  0.32215E+02	  0.79945E+01	  0.26410E+02	  0.64251E+01	  0.15434E+02	  0.13541E+01	  0.33983E+02	  0.12927E+02	  0.24962E+02	  0.48152E+00	  0.14054E+02	  0.18876E+01	  0.36778E+01	  0.15775E+01	 -0.44313E-01	  0.71393E+00	  0.37871E-01	  0.50381E+02	  0.41081E+02	C00000000000000000000
   0.69675E+02	  0.61656E+02	  0.29573E+02	  0.60297E+02	  0.24281E+02	  0.19737E+02	  0.39310E+02	  0.47867E+02	  0.38791E+02	  0.46210E+02	  0.19220E+02	  0.50000E+02	  0.29343E+00	  0.39409E+04	  0.50185E+04	  0.89014E+01	  0.26884E+02	  0.42969E+02	  0.28497E+04	  0.79439E+02	  0.12034E+03	  0.17045E+00	  0.75752E+02	  0.50411E+02	  0.27795E+04	  0.24953E+02	  0.50576E+02	  0.32545E+04	  0.22801E+02	  0.62077E+02	  0.20470E+03	  0.35780E+03	  0.92354E+02	  0.77345E+02	  0.32215E+02	  0.79945E+01	  0.26410E+02	  0.64251E+01	  0.15434E+02	  0.13541E+01	  0.33983E+02	  0.12927E+02	  0.24962E+02	  0.48152E+00	  0.14054E+02	  0.18876E+01	  0.36778E+01	  0.15775E+01	 -0.43410E-01	  0.74154E+00	  0.43021E-01	  0.50436E+02	  0.41047E+02	C00000000000000000000
   0.69636E+02	  0.61706E+02	  0.30558E+02	  0.59554E+02	  0.23731E+02	  0.20209E+02	  0.39438E+02	  0.47979E+02	  0.37844E+02	  0.45854E+02	  0.19234E+02	  0.50000E+02	  0.30345E+00	  0.39386E+04	  0.50227E+04	  0.87881E+01	  0.26882E+02	  0.42888E+02	  0.28376E+04	  0.79844E+02	  0.12034E+03	  0.17344E+00	  0.75948E+02	  0.50455E+02	  0.27669E+04	  0.25053E+02	  0.50625E+02	  0.32437E+04	  0.22805E+02	  0.62041E+02	  0.19972E+03	  0.35595E+03	  0.92494E+02	  0.77299E+02	  0.32044E+02	  0.80858E+01	  0.26121E+02	  0.64922E+01	  0.15716E+02	  0.13628E+01	  0.33789E+02	  0.13035E+02	  0.24609E+02	  0.52565E+00	  0.14404E+02	  0.18953E+01	  0.37063E+01	  0.15854E+01	 -0.43410E-01	  0.74154E+00	  0.43021E-01	  0.50436E+02	  0.41047E+02	C00000000000000000000
   0.69636E+02	  0.61706E+02	  0.30558E+02	  0.58822E+02	  0.23116E+02	  0.20294E+02	  0.39566E+02	  0.48096E+02	  0.36900E+02	  0.45493E+02	  0.19243E+02	  0.50000E+02	  0.30345E+00	  0.39386E+04	  0.50227E+04	  0.86763E+01	  0.26879E+02	  0.42799E+02	  0.28245E+04	  0.80218E+02	  0.12034E+03	  0.17275E+00	  0.76184E+02	  0.50498E+02	  0.27532E+04	  0.25155E+02	  0.50675E+02	  0.32320E+04	  0.22811E+02	  0.62025E+02	  0.19472E+03	  0.35384E+03	  0.92641E+02	  0.77259E+02	  0.32044E+02	  0.80858E+01	  0.26121E+02	  0.64922E+01	  0.15716E+02	  0.13628E+01	  0.33789E+02	  0.13035E+02	  0.24609E+02	  0.52565E+00	  0.14404E+02	  0.18953E+01	  0.37063E+01	  0.15854E+01	 -0.43410E-01	  0.74154E+00	  0.43021E-01	  0.50436E+02	  0.41047E+02	C00000000000000000000
